,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
26789,94 | ACT VII SCENE V,maskedst,Feb-242019,this friccin sounds like a tumblr text post prompt and I am crying                 ,0.212,0.616,0.171,-0.1531
26790,94 | ACT VII SCENE V,Dahnaerys,Feb-242019,Exactly what I was thinking! They won the battle but it doesn't feel like that because they lost a lot of people. This reminds me of the things you wrote in Act 0. How Edwina would lose everything and all her happiness.  (                 ,0.214,0.648,0.138,-0.4601
26791,94 | ACT VII SCENE V,Tris_fire,Feb-242019,My heart just broke into pieces  loudly crying face  broken heart  and It will turn into dust when I read how Edwina feels .....this is not fair  loudly crying face  loudly crying face                  ,0.398,0.602,0.0,-0.9447
26792,94 | ACT VII SCENE V,Dahnaerys,Feb-242019,Just when I thought Elodie was going to do it first  Zadicus did it instead  /                ,0.0,1.0,0.0,0.0
26793,94 | ACT VII SCENE V,iIyiad,Feb-242019,OH MY GOD TRISTAN'S DEAD.                 ,0.457,0.319,0.223,-0.4939
26794,94 | ACT VII SCENE V,iIyiad,Feb-242019,MY HEART.                 ,0.0,1.0,0.0,0.0
26795,94 | ACT VII SCENE V,iIyiad,Feb-242019,I'M SOBBING.                 ,0.722,0.278,0.0,-0.3818
26796,94 | ACT VII SCENE V,Dahnaerys,Feb-242019,Yay! I've been waiting for this for days and I'm so excited to read it!                 ,0.0,0.647,0.353,0.7964
26797,95 | ACT VII SCENE VI,swiftieKiara,Sep-26 2020, loudly crying face  loudly crying face  loudly crying face                   ,0.608,0.392,0.0,-0.8519
26798,95 | ACT VII SCENE VI,swiftieKiara,Sep-26 2020,I can't even speak.                  ,0.0,1.0,0.0,0.0
26799,95 | ACT VII SCENE VI,swiftieKiara,Sep-26 2020,No please bring him back.                  ,0.293,0.4,0.307,0.0258
26800,95 | ACT VII SCENE VI,swiftieKiara,Sep-26 2020,The hell is happening!!                  ,0.633,0.367,0.0,-0.7339
26801,95 | ACT VII SCENE VI,swiftieKiara,Sep-26 2020, loudly crying face  loudly crying face  loudly crying face                   ,0.608,0.392,0.0,-0.8519
26802,95 | ACT VII SCENE VI,swiftieKiara,Sep-26 2020,No                  ,1.0,0.0,0.0,-0.296
26803,95 | ACT VII SCENE VI,LolD0ntM1ndMe,Aug-13 2020,Officially one of the only times I've honestly cried during a book                  ,0.178,0.616,0.205,0.1027
26804,95 | ACT VII SCENE VI,bumblebea-,Aug-08 2020,why. why do this to me. i cannot handle this.                  ,0.0,1.0,0.0,0.0
26805,95 | ACT VII SCENE VI,bumblebea-,Aug-08 2020,why did i do this to myself  loudly crying face  loudly crying face                   ,0.383,0.617,0.0,-0.7351
26806,95 | ACT VII SCENE VI,livintoday,Aug-02 2020,So painful                  ,0.762,0.238,0.0,-0.4927
26807,95 | ACT VII SCENE VI,livintoday,Aug-02 2020,Omg this is so heartbreaking!                  ,0.51,0.49,0.0,-0.632
26808,95 | ACT VII SCENE VI,livintoday,Aug-02 2020,TRUE                  ,0.0,0.0,1.0,0.4215
26809,95 | ACT VII SCENE VI,livintoday,Aug-02 2020,I'm crying                  ,0.756,0.244,0.0,-0.4767
26810,95 | ACT VII SCENE VI,livintoday,Aug-02 2020,Oh no                  ,0.688,0.312,0.0,-0.296
26811,95 | ACT VII SCENE VI,daisy_nightmares,Jul-17 2020,^^Oh gosh please no  drogo's body was alive but his soul was dead                 ,0.377,0.45,0.173,-0.7269
26812,95 | ACT VII SCENE VI,daisy_nightmares,Jul-17 2020,The author is so cruel                  ,0.549,0.451,0.0,-0.7065
26813,95 | ACT VII SCENE VI,daisy_nightmares,Jul-17 2020,BITCH NO U KNOW WHAT HAPPENED TO ROMEO AND JULIET                  ,0.462,0.538,0.0,-0.7184
26814,95 | ACT VII SCENE VI,daisy_nightmares,Jul-17 2020,I really dont wanna continue reading my heart feels so broken                  ,0.307,0.693,0.0,-0.6113
26815,95 | ACT VII SCENE VI,daisy_nightmares,Jul-17 2020,I need to stop reading i need a breaj before i smash my phone                  ,0.196,0.804,0.0,-0.296
26816,95 | ACT VII SCENE VI,daisy_nightmares,Jul-17 2020,I CANT BREATE IF I BREATHE I CRY AND MY PARENTS ARE IN THE SAME ROOM PLEASE STOP IT                  ,0.257,0.631,0.112,-0.4588
26817,95 | ACT VII SCENE VI,Netflixfan2,Jul-10 2020,Anyone Feyre and Rhys vibes at the end of Acowar??                  ,0.0,1.0,0.0,0.0
26818,95 | ACT VII SCENE VI,sweetandboujee,Jul-05 2020,THIS BITCHHHHH                  ,0.0,1.0,0.0,0.0
26819,95 | ACT VII SCENE VI,sweetandboujee,Jul-05 2020,WHATS THE COST?!?                  ,0.0,1.0,0.0,0.0
26820,95 | ACT VII SCENE VI,sweetandboujee,Jul-05 2020,I think Tristan would rather stay dead than have titan blood flowing through his veins                  ,0.249,0.751,0.0,-0.6486
26821,95 | ACT VII SCENE VI,sweetandboujee,Jul-05 2020,oh no                  ,0.688,0.312,0.0,-0.296
26822,95 | ACT VII SCENE VI,sweetandboujee,Jul-05 2020,This is literally the ONLY wattpad book I've cried so much for wtf  loudly crying face                   ,0.429,0.571,0.0,-0.8678
26823,95 | ACT VII SCENE VI,da_slap,Jun-01 2020,Don't . Don't give me hope                 ,0.376,0.624,0.0,-0.3412
26824,95 | ACT VII SCENE VI,da_slap,May-31 2020,This hurts so much                  ,0.508,0.492,0.0,-0.4767
26825,95 | ACT VII SCENE VI,da_slap,May-31 2020, broken heart  broken heart  broken heart  broken heart                   ,0.756,0.244,0.0,-0.9081
26826,95 | ACT VII SCENE VI,da_slap,May-31 2020,I'm crying   my heart is breaking  i cannot just please let him come back to life or something idek anymore  broken heart                 ,0.312,0.688,0.0,-0.7999
26827,95 | ACT VII SCENE VI,da_slap,May-31 2020,Can he please come back                  ,0.0,0.635,0.365,0.3182
26828,95 | ACT VII SCENE VI,da_slap,May-31 2020,NOOOOOO                  ,0.0,1.0,0.0,0.0
26829,95 | ACT VII SCENE VI,da_slap,May-31 2020,My heart is physically hurting                  ,0.403,0.597,0.0,-0.4019
26830,95 | ACT VII SCENE VI,da_slap,May-31 2020,The way this book is breaking me                  ,0.0,1.0,0.0,0.0
26831,95 | ACT VII SCENE VI,da_slap,May-31 2020,I can't handle this                  ,0.0,1.0,0.0,0.0
26832,95 | ACT VII SCENE VI,da_slap,May-31 2020, loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  broken heart  broken heart  broken heart  broken heart  broken heart                   ,0.674,0.326,0.0,-0.9834
26833,95 | ACT VII SCENE VI,da_slap,May-31 2020,I'm crying againnn                  ,0.608,0.392,0.0,-0.4767
26834,95 | ACT VII SCENE VI,da_slap,May-31 2020, broken heart  broken heart  broken heart  broken heart  broken heart  broken heart  broken heart  broken heart                   ,0.756,0.244,0.0,-0.9744
26835,95 | ACT VII SCENE VI,lyrliarr,May-28 2020,adriel and randall and tristan omg im crying wth                  ,0.481,0.519,0.0,-0.7579
26836,95 | ACT VII SCENE VI,lyrliarr,May-28 2020,if my heart is broken in so many pieces  then her heart.....                 ,0.22,0.78,0.0,-0.4767
26837,95 | ACT VII SCENE VI,Kezzykira,May-12 2020,Fucking shit ....I'm crying author  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  pleading face,0.616,0.384,0.0,-0.9752
26838,95 | ACT VII SCENE VI,tsaritsaofdeath,Apr-17 2020,STOP THIS MADNESS                  ,0.836,0.164,0.0,-0.6249
26839,95 | ACT VII SCENE VI,_Haleema_x,Apr-15 2020, pleading face  pleading face  broken heart                   ,0.383,0.617,0.0,-0.4767
26840,95 | ACT VII SCENE VI,knelysian,Mar-21 2020,Nah nah we good                  ,0.418,0.149,0.433,0.2732
26841,95 | ACT VII SCENE VI,knelysian,Mar-21 2020,YOOOO THIS BOOOOK DUNN SCAREED ME I CANT THIS TEW MUCHH                  ,0.0,1.0,0.0,0.0
26842,95 | ACT VII SCENE VI,knelysian,Mar-21 2020,They did                  ,0.0,1.0,0.0,0.0
26843,95 | ACT VII SCENE VI,knelysian,Mar-21 2020,Woww                  ,0.0,1.0,0.0,0.0
26844,95 | ACT VII SCENE VI,knelysian,Mar-21 2020,Yoooooo                  ,0.0,1.0,0.0,0.0
26845,95 | ACT VII SCENE VI,knelysian,Mar-21 2020,I did this to myself tbh  loudly crying face  loudly crying face  loudly crying face                   ,0.458,0.542,0.0,-0.8519
26846,95 | ACT VII SCENE VI,sarcastic-human,Mar-13 2020,I'm not even surprised                  ,0.357,0.643,0.0,-0.1695
26847,95 | ACT VII SCENE VI,herbrokenmanuscripts,Mar-06 2020,it broke me too                  ,0.483,0.517,0.0,-0.4215
26848,95 | ACT VII SCENE VI,herbrokenmanuscripts,Mar-06 2020,i don't even want to read anymore .                  ,0.196,0.804,0.0,-0.0572
26849,95 | ACT VII SCENE VI,herbrokenmanuscripts,Mar-06 2020,thank you  loudly crying face  i'm bawling                  ,0.292,0.472,0.236,-0.1531
26850,95 | ACT VII SCENE VI,herbrokenmanuscripts,Mar-06 2020,when she said this it reminded me of tristisn and now i'm bawling  loudly crying face                   ,0.171,0.829,0.0,-0.4767
26851,95 | ACT VII SCENE VI,herbrokenmanuscripts,Mar-06 2020,you actually made me cry. you made me cry                  ,0.47,0.53,0.0,-0.7351
26852,95 | ACT VII SCENE VI,Blobbehh,Feb-12 2020,IM GOING TO KILL THIS MOTHERFUCKING BITCH WHAT THE ACTUAL FUCK I WANT TO FICKIGNDIEISISISIS,0.605,0.345,0.05,-0.9477
26853,95 | ACT VII SCENE VI,Blobbehh,Feb-12 2020,oh my god                  ,0.0,0.488,0.512,0.2732
26854,95 | ACT VII SCENE VI,PORK_BUNS,Feb-06 2020,JUST NO                  ,0.688,0.312,0.0,-0.296
26855,95 | ACT VII SCENE VI,PORK_BUNS,Feb-06 2020,NO                  ,1.0,0.0,0.0,-0.296
26856,95 | ACT VII SCENE VI,PORK_BUNS,Feb-06 2020,NO                  ,1.0,0.0,0.0,-0.296
26857,95 | ACT VII SCENE VI,PORK_BUNS,Feb-06 2020,Same loudly crying face  loudly crying face  loudly crying face                   ,0.571,0.429,0.0,-0.8519
26858,95 | ACT VII SCENE VI,frostedlavender,Feb-05 2020,Now is not the time my dude                  ,0.0,1.0,0.0,0.0
26859,95 | ACT VII SCENE VI,_wnadeena,Nov-252019,FUCK NOOOO,0.778,0.222,0.0,-0.5423
26860,95 | ACT VII SCENE VI,henotic,Oct-122019,You little-                 ,0.0,1.0,0.0,0.0
26861,95 | ACT VII SCENE VI,Fatima-Noor,Sep-302019,savage but looks foolish for some reason (not hate intended there)                 ,0.548,0.452,0.0,-0.8658
26862,95 | ACT VII SCENE VI,Fatima-Noor,Sep-302019,FFFUUUUUCKKKKK  I AM CRYING SO HARD RIGHT NOW                 ,0.489,0.511,0.0,-0.5849
26863,95 | ACT VII SCENE VI,MerciMeyo,Sep-132019,....how could you do this to me ;-;                 ,0.0,1.0,0.0,0.0
26864,95 | ACT VII SCENE VI,MerciMeyo,Sep-132019,THIS CHAPTER? More like every single one loudly crying face                  ,0.223,0.576,0.201,-0.079
26865,95 | ACT VII SCENE VI,shifachow,Sep-052019,Just like khal drogo                 ,0.0,0.545,0.455,0.3612
26866,95 | ACT VII SCENE VI,shifachow,Sep-052019,HES NOT GONNA BE THE SAME                 ,0.0,1.0,0.0,0.0
26867,95 | ACT VII SCENE VI,shifachow,Sep-052019,DONT DO IT                 ,0.0,1.0,0.0,0.0
26868,95 | ACT VII SCENE VI,shifachow,Sep-052019,it won't be him anymore                 ,0.0,1.0,0.0,0.0
26869,95 | ACT VII SCENE VI,shifachow,Sep-052019,don't do it                 ,0.0,1.0,0.0,0.0
26870,95 | ACT VII SCENE VI,daniboii03,Aug-172019,GODDESS OF LIFE MORE LIKE GODDESS OF BEING AN ABSOLUTE DÎCK                 ,0.0,0.782,0.218,0.4201
26871,95 | ACT VII SCENE VI,daniboii03,Aug-172019,SHE CAN GO FÜCK HERSELF IN THE ASS                 ,0.333,0.667,0.0,-0.5423
26872,95 | ACT VII SCENE VI,daniboii03,Aug-172019,I don't trust it                 ,0.575,0.425,0.0,-0.4023
26873,95 | ACT VII SCENE VI,daniboii03,Aug-172019, loudly crying face  loudly crying face  I'm crying so much my head is starting to hurt                 ,0.514,0.486,0.0,-0.9136
26874,95 | ACT VII SCENE VI,daniboii03,Aug-172019, broken heart  broken heart                  ,0.756,0.244,0.0,-0.7351
26875,95 | ACT VII SCENE VI,daniboii03,Aug-172019,NOOOO                 ,0.0,1.0,0.0,0.0
26876,95 | ACT VII SCENE VI,daniboii03,Aug-172019, loudly crying face  loudly crying face  loudly crying face  she cant live without him                 ,0.458,0.542,0.0,-0.8519
26877,95 | ACT VII SCENE VI,daniboii03,Aug-172019, loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.8519
26878,95 | ACT VII SCENE VI,daniboii03,Aug-172019,I can't whyyyy                 ,0.0,1.0,0.0,0.0
26879,95 | ACT VII SCENE VI,daniboii03,Aug-172019,IM LITERALLY SHAKING AND CRYING NOOOOO                 ,0.545,0.455,0.0,-0.5859
26880,95 | ACT VII SCENE VI,daniboii03,Aug-172019, loudly crying face  loudly crying face  loudly crying face  broken heart  broken heart  broken heart  broken heart                  ,0.685,0.315,0.0,-0.967
26881,95 | ACT VII SCENE VI,GreyEyedGirl02,Aug-152019,noooo please no                 ,0.4,0.182,0.418,0.0258
26882,95 | ACT VII SCENE VI,liddleluv,Aug-152019,goddamn LEAVE HER ALONE                 ,0.886,0.114,0.0,-0.7761
26883,95 | ACT VII SCENE VI,liddleluv,Aug-152019,they did. goddamnit they did.                 ,0.0,1.0,0.0,0.0
26884,95 | ACT VII SCENE VI,liddleluv,Aug-152019,yoooo stop  loudly crying face  loudly crying face                  ,0.627,0.373,0.0,-0.8126
26885,95 | ACT VII SCENE VI,liddleluv,Aug-152019,damn it                 ,0.73,0.27,0.0,-0.4019
26886,95 | ACT VII SCENE VI,liddleluv,Aug-152019,*holds up white flag* NO MORE PLEASE! MY HEART CANNOT TAKE THIS!                 ,0.167,0.569,0.264,0.4039
26887,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,Why am I not surprised  face with tears of joy                  ,0.267,0.449,0.284,0.3036
26888,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,Will it transfer Zadicus' soul into Tristan's body? Probably. Why? Because everything always seems to be going to shït  upside-down face                  ,0.0,1.0,0.0,0.0
26889,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,SHE BETTER BE PREGNANT I JUST REALIZED                 ,0.0,0.633,0.367,0.4404
26890,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,Y'all this huurrttsss                 ,0.0,1.0,0.0,0.0
26891,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,FUCK,1.0,0.0,0.0,-0.5423
26892,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,No fücking shìt  smiling face with sunglasses                  ,0.216,0.49,0.294,0.2023
26893,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,I look like an idiot for crying for the millionth time but okay                 ,0.258,0.491,0.252,-0.0258
26894,95 | ACT VII SCENE VI,ReneeWar,Aug-132019,Jesus I'm still crying                 ,0.508,0.492,0.0,-0.4767
26895,95 | ACT VII SCENE VI,brittae_13,Aug-112019,Electric Chair                 ,0.0,1.0,0.0,0.0
26896,95 | ACT VII SCENE VI,brittae_13,Aug-112019,Sis all of them were                 ,0.0,1.0,0.0,0.0
26897,95 | ACT VII SCENE VI,Raghavi2104,Jul-252019,This is the ONLY book that has made me feel the emotions of the characters....You really are a great author.....you make me feel the pain and the sadness that the characters go through  loudly crying face  loudly crying face  loudly crying face and it's just amazing....thanks for writing this book.                 ,0.247,0.684,0.07,-0.8785
26898,95 | ACT VII SCENE VI,Raghavi2104,Jul-252019,This can't be true!! loudly crying face  loudly crying face  I didn't cry for anything but his death made me                 ,0.426,0.51,0.065,-0.8727
26899,95 | ACT VII SCENE VI,Poison117,Jul-182019,Author. You have made me cry over a fictional character. You have ripped my heart out of my chest and threw it into the fire. No author has ever done that before. I hate you for making me cry but I love you too because this is one damn good book. Thank you for writing a book that can do that.                 ,0.179,0.647,0.174,0.5574
26900,95 | ACT VII SCENE VI,Mrspinecone,Jul-172019,Fûck woman walking light skin tone                  ,0.0,1.0,0.0,0.0
26901,95 | ACT VII SCENE VI,Mardais,Jul-172019,You know...I feared something like this would happen.  disappointed face                  ,0.399,0.443,0.158,-0.5859
26902,95 | ACT VII SCENE VI,fabuloso_202,May-302019,omg like the witch that killed drogo in season 1  pensive face                  ,0.393,0.393,0.213,-0.6369
26903,95 | ACT VII SCENE VI,casejwhite,May-222019,What?! You're the same age as me?! (My Birthday is in June) your writing style is so much more mature than a 19 year old! Consider me highly impressed. I'm at a loss for words                 ,0.057,0.745,0.198,0.7708
26904,95 | ACT VII SCENE VI,AndIOopwhat,Mar-212019,Bye.                 ,0.0,1.0,0.0,0.0
26905,95 | ACT VII SCENE VI,AndIOopwhat,Mar-212019,I don't believe this                 ,0.0,1.0,0.0,0.0
26906,95 | ACT VII SCENE VI,pha__vie,Mar-172019,Hahahaha... i know this is just a book but your apology is annoying me. I cannot stop crying.                 ,0.165,0.511,0.324,0.3427
26907,95 | ACT VII SCENE VI,Queenlikescoffee,Mar-162019,He said queen loudly crying face  loudly crying face  loudly crying face  loudly crying face                  ,0.53,0.47,0.0,-0.9081
26908,95 | ACT VII SCENE VI,heavyyhearts,Mar-142019,I dedicated my whole life *opens dryer* to Jesus Christ *climbs into the dryer* and this is the thanks I get???                 ,0.0,0.725,0.275,0.7536
26909,95 | ACT VII SCENE VI,heavyyhearts,Mar-142019, anxious face with sweat  I'm scared                 ,0.551,0.449,0.0,-0.5994
26910,95 | ACT VII SCENE VI,heavyyhearts,Mar-142019, pensive face                  ,0.0,0.435,0.565,0.0772
26911,95 | ACT VII SCENE VI,PRXSLEYS,Mar-132019,i- have  no words holy shít                 ,0.306,0.694,0.0,-0.296
26912,95 | ACT VII SCENE VI,PRXSLEYS,Mar-132019,SAVAGE BAMF                 ,0.75,0.25,0.0,-0.4588
26913,95 | ACT VII SCENE VI,PRXSLEYS,Mar-132019, loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.7351
26914,95 | ACT VII SCENE VI,PRXSLEYS,Mar-132019, broken heart  broken heart  broken heart                  ,0.756,0.244,0.0,-0.8519
26915,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,stop please                 ,0.489,0.0,0.511,0.0258
26916,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,WHAT. THE. HELL                 ,0.697,0.303,0.0,-0.6808
26917,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,Love can only hurt if you're not careful                 ,0.345,0.356,0.299,0.0915
26918,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,AIDON                 ,0.0,1.0,0.0,0.0
26919,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,i'm-                 ,0.0,1.0,0.0,0.0
26920,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,*speechless*                 ,0.0,1.0,0.0,0.0
26921,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,i'm sad                 ,0.756,0.244,0.0,-0.4767
26922,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,She would be better with him  loudly crying face                  ,0.238,0.538,0.223,-0.0516
26923,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,how is this not published?  red heart                  ,0.0,1.0,0.0,0.0
26924,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,crying in the inside  I'm fine  it's fine                 ,0.265,0.427,0.308,-0.128
26925,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,stop making me cry dammit  ellis                ,0.57,0.43,0.0,-0.6486
26926,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,GOD NO                 ,0.512,0.0,0.488,-0.0258
26927,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,damn listening to closure by henry jackman rlly DOES set the mood                 ,0.197,0.803,0.0,-0.4019
26928,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,Ouch                 ,0.0,1.0,0.0,0.0
26929,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019, sneezing face  sneezing face  loudly crying face  loudly crying face                  ,0.437,0.563,0.0,-0.7351
26930,95 | ACT VII SCENE VI,PRXSLEYS,Mar-122019,s o b b i n g                 ,0.0,0.0,0.0,0.0
26931,95 | ACT VII SCENE VI,iIyiad,Mar-092019,WOW THIS LINE...                 ,0.0,0.345,0.655,0.5859
26932,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,Sure. Byeeee                 ,0.0,0.303,0.697,0.3182
26933,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,Seriously fucker?,1.0,0.0,0.0,-0.7184
26934,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,*Hellfyre                 ,0.0,1.0,0.0,0.0
26935,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,Hearts empty. Minds dying.                 ,0.375,0.625,0.0,-0.2023
26936,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,TRUE                 ,0.0,0.0,1.0,0.4215
26937,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019, broken heart                  ,0.756,0.244,0.0,-0.4767
26938,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,Your emotional grips are amazing! red heart                  ,0.0,0.468,0.532,0.69
26939,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,This is so Indian                 ,0.0,1.0,0.0,0.0
26940,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019, sad but relieved face                  ,0.275,0.268,0.456,0.3291
26941,95 | ACT VII SCENE VI,chaotichearts-,Mar-092019,Wait..no. Don't push yourself away from everyone.                 ,0.0,1.0,0.0,0.0
26942,95 | ACT VII SCENE VI,KweenKlara,Mar-092019,You bitch!!! Lemme at her  face with steam from nose  face with steam from nose  face with steam from nose                  ,0.197,0.803,0.0,-0.6884
26943,95 | ACT VII SCENE VI,KweenKlara,Mar-092019,I think I'm heartless  I did not shed a single tear.  Maybe because I know this has been coming from the beginning. You toy with my emotions author  loudly crying face  loudly crying face                  ,0.258,0.742,0.0,-0.8555
26944,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,happy birthday in advance  heart suit  you deserve an amazing one                 ,0.0,0.545,0.455,0.8176
26945,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019, loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.8519
26946,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,go die                 ,0.796,0.204,0.0,-0.5994
26947,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,AND YOU FUCKING LISTEN,0.0,1.0,0.0,0.0
26948,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,she's so strong  broken heart                  ,0.339,0.301,0.36,0.0553
26949,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,I wish she would forgive Amphi so that all siblings could be together  but that doesn't seem to be happening anytime soon                ,0.0,0.848,0.152,0.34
26950,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019, loudly crying face  loudly crying face  broken heart                  ,0.65,0.35,0.0,-0.8519
26951,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,my heart can't take this anymore                 ,0.0,1.0,0.0,0.0
26952,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019, sneezing face                  ,0.0,1.0,0.0,0.0
26953,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,poor people  (                 ,0.756,0.244,0.0,-0.4767
26954,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,my heart  broken heart                  ,0.508,0.492,0.0,-0.4767
26955,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,child nO                 ,0.688,0.312,0.0,-0.296
26956,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,im hurting so much for her it's unreal                 ,0.278,0.722,0.0,-0.4019
26957,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,isn't that an understatement                 ,0.0,1.0,0.0,0.0
26958,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,TRISTAN YOU ASSHOLE YOU BETTER COME BACK OR I SWEAR TO GOD I WILL ACTUALLY RESURRECT YOU FROM THE DEAD AND KILL YOU ALL OVER AGAIN,0.298,0.556,0.146,-0.7351
26959,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,child im so so so so sorry  pensive face                  ,0.215,0.622,0.164,-0.1473
26960,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019, loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.8519
26961,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,she should be in a better place... living is not doing it for her  sneezing face                  ,0.0,0.828,0.172,0.4404
26962,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,when i first started reading  i did not except to cry this much                ,0.0,0.797,0.203,0.3724
26963,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,im too sad to suffer through any more of this                 ,0.452,0.548,0.0,-0.765
26964,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,she is too far broken to ever be fixed  loudly crying face                  ,0.383,0.617,0.0,-0.7351
26965,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,this was not how is was supposed to end  we were all supposed to join hands and skip off into the sunset while singing kumbaya                 ,0.0,0.916,0.084,0.296
26966,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,im crying too much right now this is too cruel                 ,0.463,0.537,0.0,-0.7845
26967,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,i cANT ANYMORE PLEASE HAVE MERCY ON US                 ,0.233,0.466,0.301,0.1849
26968,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,this hurts more than it should                 ,0.383,0.617,0.0,-0.4767
26969,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,im already crying  sneezing face                  ,0.437,0.563,0.0,-0.4767
26970,95 | ACT VII SCENE VI,xoxo_celeste,Mar-072019,i dont wanna read this anymore                 ,0.0,1.0,0.0,0.0
26971,95 | ACT VII SCENE VI,maskedst,Mar-072019,The respecc                 ,0.0,1.0,0.0,0.0
26972,95 | ACT VII SCENE VI,luv_jap,Mar-072019,Why does Life have to be so cruel?                 ,0.41,0.59,0.0,-0.7065
26973,95 | ACT VII SCENE VI,goldenskais,Mar-072019,ARE YOU FUCKING SERIOUS RIGHT NOW,0.242,0.758,0.0,-0.1513
26974,95 | ACT VII SCENE VI,fortun8rose,Mar-072019,This is a masterpiece.                 ,0.0,0.328,0.672,0.6249
26975,95 | ACT VII SCENE VI,fortun8rose,Mar-072019,Nooooooo                 ,0.0,1.0,0.0,0.0
26976,95 | ACT VII SCENE VI,born-perfect,Mar-052019,Happy bday in advance tho!                 ,0.0,0.501,0.499,0.6114
26977,95 | ACT VII SCENE VI,born-perfect,Mar-052019,Honestly I love your writing so much. I mean this was such a heartbreaking chapter but the way u wrote .. BEAUTIFUL!!!  red heart  red heart  And please bring Tristan back PLEASE SOMEHOW IDC JUST BRING HIM BACK loudly crying face  loudly crying face  loudly crying face                  ,0.214,0.505,0.281,0.6678
26978,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,Thank you                 ,0.0,0.286,0.714,0.3612
26979,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,Edwina's broke all of ourselves                 ,0.412,0.588,0.0,-0.4215
26980,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,Why                 ,0.0,1.0,0.0,0.0
26981,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,Fuck they really did deserve more than this shit,0.536,0.464,0.0,-0.8434
